GOV_ID,Name,State,Census_State,Total_Expenditure,Population,Per_Capita,Latitude,Longitude
503011176604,SHELDON TOWN,VT,50,1490000,,,,
503011205559,SWANTON TOWN,VT,50,285000,,,,
503011211882,FAIRFAX TOWN,VT,50,1043000,,,,
503015176609,MORRISTOWN TOWN,VT,50,1188000,,,,
503015176610,STOWE TOWN,VT,50,27074000,,,,
503017135954,RANDOLPH TOWN,VT,50,9640000,,,,
503017176614,NEWBURY TOWN,VT,50,110000,,,,
503017176621,WILLIAMSTOWN TOWN,VT,50,2036000,,,,
503019114423,BARTON TOWN,VT,50,8670000,,,,
503019140633,DERBY TOWN,VT,50,232000,,,,
503021114425,FAIR HAVEN TOWN,VT,50,5879000,,,,
503021135962,POULTNEY TOWN,VT,50,240000,,,,
503021176630,CHITTENDEN TOWN,VT,50,795000,,,,
503021194168,KILLINGTON TOWN,VT,50,7184000,,,,
503023135964,BARRE TOWN,VT,50,1114000,,,,
503023176646,WARREN TOWN,VT,50,720000,,,,
503025176654,ROCKINGHAM TOWN,VT,50,2733000,,,,
503025176655,TOWNSHEND TOWN,VT,50,292000,,,,
503025194169,BRATTLEBORO TOWN,VT,50,29320000,,,,
503025209681,WILMINGTON TOWN,VT,50,1186000,,,,
503025211883,WESTMINSTER TOWN,VT,50,65000,,,,
503027114432,BARNARD TOWN,VT,50,692000,,,,
503027114433,HARTLAND TOWN,VT,50,1119000,,,,
503027114434,ROYALTON TOWN,VT,50,1985000,,,,
503027114435,WINDSOR TOWN,VT,50,11633000,,,,
503027135970,LUDLOW TOWN,VT,50,1098000,,,,
503027135971,NORWICH TOWN,VT,50,1300000,,,,
503027176660,CHESTER TOWN,VT,50,418000,,,,
503027176661,HARTFORD TOWN,VT,50,29417000,,,,
503027176664,SPRINGFIELD TOWN,VT,50,11195000,,,,
503027205564,WOODSTOCK TOWN,VT,50,8046000,,,,
511001114501,ACCOMACK COUNTY,VA,51,21557000,,,,
511003176667,ALBEMARLE COUNTY,VA,51,179540000,,,,
511013176669,ARLINGTON COUNTY,VA,51,1871049000,,,,
511015194524,AUGUSTA COUNTY,VA,51,125493000,,,,
511017176670,BATH COUNTY,VA,51,1715000,,,,
511019205568,BEDFORD COUNTY,VA,51,76556000,,,,
511023176671,BOTETOURT COUNTY,VA,51,70687000,,,,
511025136003,BRUNSWICK COUNTY,VA,51,67256000,,,,
511031114509,CAMPBELL COUNTY,VA,51,66372000,,,,
511041194525,CHESTERFIELD COUNTY,VA,51,931815000,,,,
511045187850,CRAIG COUNTY,VA,51,37000,,,,
511053176676,DINWIDDIE COUNTY,VA,51,57439000,,,,
511057136007,ESSEX COUNTY,VA,51,14612000,,,,
511059114514,FAIRFAX COUNTY,VA,51,5476805000,,,,
511061176677,FAUQUIER COUNTY,VA,51,98026000,,,,
511063176678,FLOYD COUNTY,VA,51,34254000,,,,
511065176679,FLUVANNA COUNTY,VA,51,85933000,,,,
511067136008,FRANKLIN COUNTY,VA,51,53368000,,,,
511069176680,FREDERICK COUNTY,VA,51,193778000,,,,
511073202736,GLOUCESTER COUNTY,VA,51,74348000,,,,
511075191745,GOOCHLAND COUNTY,VA,51,181942000,,,,
511079176681,GREENE COUNTY,VA,51,64541000,,,,
511083176683,HALIFAX COUNTY,VA,51,147871000,,,,
511085136009,HANOVER COUNTY,VA,51,183249000,,,,
511087202737,HENRICO COUNTY,VA,51,1029855000,,,,
511089209684,HENRY COUNTY,VA,51,132623000,,,,
511093136010,ISLE OF WIGHT COUNTY,VA,51,180339000,,,,
511095202738,JAMES CITY COUNTY,VA,51,124268000,,,,
511099194170,KING GEORGE COUNTY,VA,51,132225000,,,,
511107194530,LOUDOUN COUNTY,VA,51,2104807000,,,,
511115176686,MATHEWS COUNTY,VA,51,1184000,,,,
511119136012,MIDDLESEX COUNTY,VA,51,38877000,,,,
511121176687,MONTGOMERY COUNTY,VA,51,228250000,,,,
511131176688,NORTHAMPTON COUNTY,VA,51,78610000,,,,
511137191746,ORANGE COUNTY,VA,51,93125000,,,,
511143176691,PITTSYLVANIA COUNTY,VA,51,65700000,,,,
511149194532,PRINCE GEORGE COUNTY,VA,51,77073000,,,,
511153176693,PRINCE WILLIAM COUNTY,VA,51,262778000,,,,
511155176694,PULASKI COUNTY,VA,51,90244000,,,,
511157136015,RAPPAHANNOCK COUNTY,VA,51,373000,,,,
511161176696,ROANOKE COUNTY,VA,51,189819000,,,,
511163136016,ROCKBRIDGE COUNTY,VA,51,69599000,,,,
511165187857,ROCKINGHAM COUNTY,VA,51,102547000,,,,
511173176699,SMYTH COUNTY,VA,51,52125000,,,,
511175136017,SOUTHAMPTON COUNTY,VA,51,80023000,,,,
511177114530,SPOTSYLVANIA COUNTY,VA,51,406385000,,,,
511179176700,STAFFORD COUNTY,VA,51,532893000,,,,
511185176702,TAZEWELL COUNTY,VA,51,85149000,,,,
511187176703,WARREN COUNTY,VA,51,121825000,,,,
511191209688,WASHINGTON COUNTY,VA,51,154105000,,,,
511195114537,WISE COUNTY,VA,51,80737000,,,,
511199136019,YORK COUNTY,VA,51,189652000,,,,
512001114539,ONANCOCK TOWN,VA,51,2369000,,,,
512001209689,CHINCOTEAGUE TOWN,VA,51,455000,,,,
512005194963,CLIFTON FORGE TOWN,VA,51,7229000,,,,
512019239780,BEDFORD TOWN,VA,51,6466000,,,,
512025176713,LAWRENCEVILLE TOWN,VA,51,5797000,,,,
512035194172,HILLSVILLE TOWN,VA,51,7598000,,,,
512047176720,CULPEPER TOWN,VA,51,28975000,,,,
512059136028,VIENNA TOWN,VA,51,65183000,,,,
512059183685,HERNDON TOWN,VA,51,18410000,,,,
512061194642,WARRENTON TOWN,VA,51,24779000,,,,
512071202742,RICH CREEK TOWN,VA,51,1581000,,,,
512083191750,SOUTH BOSTON TOWN,VA,51,4615000,,,,
512093212198,SMITHFIELD TOWN,VA,51,5221000,,,,
512101202743,WEST POINT TOWN,VA,51,4000000,,,,
512103194638,KILMARNOCK TOWN,VA,51,3343000,,,,
512107136036,PURCELLVILLE TOWN,VA,51,50868000,,,,
512107176738,ROUND HILL TOWN,VA,51,5804000,,,,
512107209698,LEESBURG TOWN,VA,51,110407000,,,,
512111176740,VICTORIA TOWN,VA,51,1648000,,,,
512117176742,SOUTH HILL TOWN,VA,51,9324000,,,,
512121176743,CHRISTIANSBURG TOWN,VA,51,18471000,,,,
512121209701,BLACKSBURG TOWN,VA,51,48402000,,,,
512131176744,CAPE CHARLES TOWN,VA,51,4964000,,,,
512135209702,BLACKSTONE TOWN,VA,51,8906000,,,,
512135211472,CREWE TOWN,VA,51,5797000,,,,
512137176747,ORANGE TOWN,VA,51,9879000,,,,
512139176748,LURAY TOWN,VA,51,7635000,,,,
512143176750,HURT TOWN,VA,51,134000,,,,
512147176751,FARMVILLE TOWN,VA,51,6797000,,,,
512153194174,DUMFRIES TOWN,VA,51,8072000,,,,
512155136042,PULASKI TOWN,VA,51,5087000,,,,
512165176758,BRIDGEWATER TOWN,VA,51,5168000,,,,
512167136046,HONAKER TOWN,VA,51,167000,,,,
512173176765,CHILHOWIE TOWN,VA,51,3329000,,,,
512173194639,MARION TOWN,VA,51,8644000,,,,
512173209705,SALTVILLE TOWN,VA,51,1340000,,,,
512185136052,RICHLANDS TOWN,VA,51,2355000,,,,
512185209708,TAZEWELL TOWN,VA,51,3843000,,,,
512187176773,FRONT ROYAL TOWN,VA,51,43306000,,,,
512191136053,ABINGDON TOWN,VA,51,18057000,,,,
512193176774,COLONIAL BEACH TOWN,VA,51,18046000,,,,
512195114557,WISE TOWN,VA,51,1349000,,,,
512195209710,POUND TOWN,VA,51,1035000,,,,
512197176776,WYTHEVILLE TOWN,VA,51,19626000,,,,
512510209712,ALEXANDRIA CITY,VA,51,1327795000,,,,
512520114559,BRISTOL CITY,VA,51,157617000,,,,
512530194635,BUENA VISTA CITY,VA,51,8139000,,,,
512540194177,CHARLOTTESVILLE CITY,VA,51,179550000,,,,
512550114563,CHESAPEAKE CITY,VA,51,744549000,,,,
512570176778,COLONIAL HEIGHTS CITY,VA,51,36437000,,,,
512580176779,COVINGTON CITY,VA,51,34469000,,,,
512590202748,DANVILLE CITY,VA,51,290829000,,,,
512600136055,FAIRFAX CITY,VA,51,153610000,,,,
512610176780,FALLS CHURCH CITY,VA,51,181672000,,,,
512620176781,FRANKLIN CITY,VA,51,26935000,,,,
512630176782,FREDERICKSBURG CITY,VA,51,177224000,,,,
512640202749,GALAX CITY,VA,51,32356000,,,,
512650136056,HAMPTON CITY,VA,51,417329000,,,,
512660194637,HARRISONBURG CITY,VA,51,266171000,,,,
512670212135,HOPEWELL CITY,VA,51,53198000,,,,
512678176783,LEXINGTON CITY,VA,51,32065000,,,,
512680205577,LYNCHBURG CITY,VA,51,398060000,,,,
512683209713,MANASSAS CITY,VA,51,178183000,,,,
512685202753,MANASSAS PARK CITY,VA,51,107573000,,,,
512690194640,MARTINSVILLE CITY,VA,51,23592000,,,,
512700176784,NEWPORT NEWS CITY,VA,51,597829000,,,,
512710136057,NORFOLK CITY,VA,51,1780454000,,,,
512720176785,NORTON CITY,VA,51,672000,,,,
512730176786,PETERSBURG CITY,VA,51,10532000,,,,
512735176791,POQUOSON CITY,VA,51,41873000,,,,
512740194641,PORTSMOUTH CITY,VA,51,615362000,,,,
512750136058,RADFORD CITY,VA,51,32190000,,,,
512760194178,RICHMOND CITY,VA,51,1745594000,,,,
512770176787,ROANOKE CITY,VA,51,264979000,,,,
512775176790,SALEM CITY,VA,51,96421000,,,,
512790191755,STAUNTON CITY,VA,51,81082000,,,,
512800176788,SUFFOLK CITY,VA,51,683156000,,,,
512810202751,VIRGINIA BEACH CITY,VA,51,1372128000,,,,
512820205578,WAYNESBORO CITY,VA,51,56634000,,,,
512830176789,WILLIAMSBURG CITY,VA,51,41297000,,,,
512840212199,WINCHESTER CITY,VA,51,264073000,,,,
531003176792,ASOTIN COUNTY,WA,53,64706000,,,,
531005183782,BENTON COUNTY,WA,53,43521000,,,,
531007209714,CHELAN COUNTY,WA,53,23205000,,,,
531009176793,CLALLAM COUNTY,WA,53,23414000,,,,
531011136093,CLARK COUNTY,WA,53,160671000,,,,
531013114606,COLUMBIA COUNTY,WA,53,2686000,,,,
531015176794,COWLITZ COUNTY,WA,53,125567000,,,,
531017209715,DOUGLAS COUNTY,WA,53,19650000,,,,
531019136094,FERRY COUNTY,WA,53,1992000,,,,
531021183785,FRANKLIN COUNTY,WA,53,26640000,,,,
531023176795,GARFIELD COUNTY,WA,53,2251000,,,,
531025136095,GRANT COUNTY,WA,53,149615000,,,,
531027176796,GRAYS HARBOR COUNTY,WA,53,34156000,,,,
531029176797,ISLAND COUNTY,WA,53,19925000,,,,
531033209716,KING COUNTY,WA,53,4639946000,,,,
531035176798,KITSAP COUNTY,WA,53,189695000,,,,
531037183786,KITTITAS COUNTY,WA,53,16099000,,,,
531039194180,KLICKITAT COUNTY,WA,53,38254000,,,,
531041176799,LEWIS COUNTY,WA,53,47498000,,,,
531045114608,MASON COUNTY,WA,53,42099000,,,,
531053209717,PIERCE COUNTY,WA,53,570810000,,,,
531057187880,SKAGIT COUNTY,WA,53,97199000,,,,
531061176803,SNOHOMISH COUNTY,WA,53,521232000,,,,
531063176804,SPOKANE COUNTY,WA,53,324029000,,,,
531067176805,THURSTON COUNTY,WA,53,213696000,,,,
531071114610,WALLA WALLA COUNTY,WA,53,6089000,,,,
531073176806,WHATCOM COUNTY,WA,53,40426000,,,,
531075176807,WHITMAN COUNTY,WA,53,8440000,,,,
531077176808,YAKIMA COUNTY,WA,53,67217000,,,,
532001136100,OTHELLO CITY,WA,53,9033000,,,,
532005136101,KENNEWICK CITY,WA,53,90294000,,,,
532005136102,RICHLAND CITY,WA,53,167897000,,,,
532009209719,PORT ANGELES CITY,WA,53,58812000,,,,
532011176816,VANCOUVER CITY,WA,53,99194000,,,,
532011184245,CAMAS CITY,WA,53,91244000,,,,
532011187881,WASHOUGAL CITY,WA,53,36481000,,,,
532021114617,PASCO CITY,WA,53,128974000,,,,
532023191762,POMEROY CITY,WA,53,824000,,,,
532025209725,MOSES LAKE CITY,WA,53,749000,,,,
532027184249,HOQUIAM CITY,WA,53,25933000,,,,
532033114624,BELLEVUE CITY,WA,53,355484000,,,,
532033114625,ISSAQUAH CITY,WA,53,34780000,,,,
532033114630,SNOQUALMIE CITY,WA,53,35135000,,,,
532033136109,BOTHELL CITY,WA,53,132024000,,,,
532033136110,RENTON CITY,WA,53,228611000,,,,
532033136112,MERCER ISLAND CITY,WA,53,23290000,,,,
532033176833,AUBURN CITY,WA,53,90391000,,,,
532033176838,KIRKLAND CITY,WA,53,77180000,,,,
532033176840,REDMOND CITY,WA,53,42276000,,,,
532033176842,SEATAC CITY,WA,53,6405000,,,,
532033176844,SHORELINE CITY,WA,53,92774000,,,,
532033176845,SAMMAMISH CITY,WA,53,2114000,,,,
532033184255,SEATTLE CITY,WA,53,5749970000,,,,
532033184258,TUKWILA CITY,WA,53,144687000,,,,
532033205590,KENT CITY,WA,53,126081000,,,,
532033205591,WOODINVILLE CITY,WA,53,10806000,,,,
532033209728,FEDERAL WAY CITY,WA,53,38472000,,,,
532035176846,PORT ORCHARD CITY,WA,53,14375000,,,,
532035209730,BREMERTON CITY,WA,53,94229000,,,,
532037184261,ELLENSBURG CITY,WA,53,45556000,,,,
532043136120,SPRAGUE CITY,WA,53,629000,,,,
532045209737,SHELTON CITY,WA,53,40357000,,,,
532053136125,BUCKLEY CITY,WA,53,8316000,,,,
532053176866,PUYALLUP CITY,WA,53,39933000,,,,
532053176868,TACOMA CITY,WA,53,1958273000,,,,
532053176870,FIFE CITY,WA,53,32371000,,,,
532053184250,LAKEWOOD CITY,WA,53,24775000,,,,
532053209738,GIG HARBOR CITY,WA,53,23638000,,,,
532057136129,MOUNT VERNON CITY,WA,53,32722000,,,,
532057202759,SEDRO WOOLLEY CITY,WA,53,15561000,,,,
532057209740,BURLINGTON CITY,WA,53,4469000,,,,
532061136131,STANWOOD CITY,WA,53,16369000,,,,
532061176872,ARLINGTON CITY,WA,53,32343000,,,,
532061176873,EVERETT CITY,WA,53,250831000,,,,
532061202760,LYNNWOOD CITY,WA,53,141695000,,,,
532061209741,EDMONDS CITY,WA,53,75153000,,,,
532061209743,MARYSVILLE CITY,WA,53,98371000,,,,
532063205599,SPOKANE CITY,WA,53,452456000,,,,
532063213591,SPOKANE VALLEY CITY,WA,53,13105000,,,,
532067114647,LACEY CITY,WA,53,21471000,,,,
532067176884,OLYMPIA CITY,WA,53,123743000,,,,
532071176888,COLLEGE PLACE TOWN,WA,53,23532000,,,,
532073176892,SUMAS CITY,WA,53,203000,,,,
532073205600,BELLINGHAM CITY,WA,53,185324000,,,,
532077176902,YAKIMA CITY,WA,53,68081000,,,,
532077209751,SELAH CITY,WA,53,6632000,,,,
541001176927,BARBOUR COUNTY,WV,54,1201000,,,,
541003212138,BERKELEY COUNTY,WV,54,41750000,,,,
541011176929,CABELL COUNTY,WV,54,1850000,,,,
541019176931,FAYETTE COUNTY,WV,54,1680000,,,,
541023136370,GRANT COUNTY,WV,54,4661000,,,,
541025176933,GREENBRIER COUNTY,WV,54,14090000,,,,
541027194198,HAMPSHIRE COUNTY,WV,54,564000,,,,
541033176934,HARRISON COUNTY,WV,54,51571000,,,,
541035176935,JACKSON COUNTY,WV,54,2538000,,,,
541039176937,KANAWHA COUNTY,WV,54,382000,,,,
541041205628,LEWIS COUNTY,WV,54,4061000,,,,
541055176941,MERCER COUNTY,WV,54,2502000,,,,
541061176943,MONONGALIA COUNTY,WV,54,229351000,,,,
541065114885,MORGAN COUNTY,WV,54,4344000,,,,
541069176945,OHIO COUNTY,WV,54,138060000,,,,
541073176946,PLEASANTS COUNTY,WV,54,1289000,,,,
541075176947,POCAHONTAS COUNTY,WV,54,1964000,,,,
541077136374,PRESTON COUNTY,WV,54,27000,,,,
541079194934,PUTNAM COUNTY,WV,54,37662000,,,,
541081136375,RALEIGH COUNTY,WV,54,5715000,,,,
541083176948,RANDOLPH COUNTY,WV,54,3501000,,,,
541093176951,TUCKER COUNTY,WV,54,12567000,,,,
541097136377,UPSHUR COUNTY,WV,54,876000,,,,
541099176953,WAYNE COUNTY,WV,54,3071000,,,,
541101176954,WEBSTER COUNTY,WV,54,1430000,,,,
541103114892,WETZEL COUNTY,WV,54,2078000,,,,
541107176955,WOOD COUNTY,WV,54,4035000,,,,
542001136378,PHILIPPI CITY,WV,54,16804000,,,,
542003176958,MARTINSBURG CITY,WV,54,27196000,,,,
542005136379,MADISON CITY,WV,54,135000,,,,
542009176964,FOLLANSBEE CITY,WV,54,2918000,,,,
542009176965,WELLSBURG CITY,WV,54,9015000,,,,
542011176966,HUNTINGTON CITY,WV,54,33525000,,,,
542011176967,MILTON TOWN,WV,54,6208000,,,,
542013176968,GRANTSVILLE TOWN,WV,54,3431000,,,,
542019114902,FAYETTEVILLE TOWN,WV,54,1194000,,,,
542019114903,OAK HILL CITY,WV,54,2065000,,,,
542019176970,MOUNT HOPE CITY,WV,54,255000,,,,
542019209753,MONTGOMERY CITY,WV,54,1927000,,,,
542025114906,WHITE SULPHUR SPRINGS CITY,WV,54,9246000,,,,
542025176973,RONCEVERTE CITY,WV,54,14096000,,,,
542025194200,LEWISBURG CITY,WV,54,28395000,,,,
542025209754,ALDERSON TOWN,WV,54,1912000,,,,
542027209755,ROMNEY CITY,WV,54,9861000,,,,
542029136386,NEW CUMBERLAND CITY,WV,54,5316000,,,,
542029176975,CHESTER CITY,WV,54,341000,,,,
542029209756,WEIRTON CITY,WV,54,12142000,,,,
542031212139,MOOREFIELD TOWN,WV,54,3570000,,,,
542033136387,BRIDGEPORT CITY,WV,54,47040000,,,,
542033136388,SALEM CITY,WV,54,3588000,,,,
542033136389,STONEWOOD CITY,WV,54,3066000,,,,
542033176976,CLARKSBURG CITY,WV,54,17398000,,,,
542033176978,SHINNSTON CITY,WV,54,8847000,,,,
542033176980,ANMOORE TOWN,WV,54,200000,,,,
542033209757,NUTTER FORT TOWN,WV,54,5429000,,,,
542035136390,RIPLEY CITY,WV,54,4205000,,,,
542035225858,RAVENSWOOD CITY,WV,54,4429000,,,,
542037176982,HARPERS FERRY TOWN,WV,54,6294000,,,,
542037191809,SHEPHERDSTOWN CITY,WV,54,10330000,,,,
542037194201,CHARLES TOWN CITY,WV,54,5053000,,,,
542037225857,RANSON CORPORATION,WV,54,224000,,,,
542039136392,MARMET CITY,WV,54,1233000,,,,
542039176983,CHARLESTON CITY,WV,54,66308000,,,,
542039176986,NITRO CITY,WV,54,6500000,,,,
542039176988,SOUTH CHARLESTON CITY,WV,54,73975000,,,,
542039184056,ST ALBANS CITY,WV,54,16096000,,,,
542039184057,DUNBAR CITY,WV,54,11681000,,,,
542045176993,LOGAN CITY,WV,54,5961000,,,,
542047176997,WELCH CITY,WV,54,13042000,,,,
542049136398,FAIRMONT CITY,WV,54,27254000,,,,
542049136399,GRANT TOWN,WV,54,979000,,,,
542049177003,BARRACKVILLE TOWN,WV,54,4992000,,,,
542051136401,BENWOOD CITY,WV,54,3576000,,,,
542051136402,MCMECHEN CITY,WV,54,6649000,,,,
542051177004,CAMERON CITY,WV,54,1132000,,,,
542051177005,MOUNDSVILLE CITY,WV,54,13494000,,,,
542053136403,LEON TOWN,WV,54,165000,,,,
542053136404,POINT PLEASANT CITY,WV,54,1186000,,,,
542053194202,NEW HAVEN TOWN,WV,54,7528000,,,,
542055177007,ATHENS TOWN,WV,54,1687000,,,,
542055177008,BLUEFIELD CITY,WV,54,13650000,,,,
542055209760,PRINCETON CITY,WV,54,23789000,,,,
542057136406,KEYSER CITY,WV,54,31820000,,,,
542057177009,PIEDMONT CITY,WV,54,1757000,,,,
542057177010,RIDGELEY TOWN,WV,54,448000,,,,
542061225856,MORGANTOWN CITY,WV,54,217993000,,,,
542065136410,PAW PAW TOWN,WV,54,642000,,,,
542067225860,SUMMERSVILLE CITY,WV,54,15070000,,,,
542069187964,WHEELING CITY,WV,54,164402000,,,,
542073177021,ST MARYS CITY,WV,54,11176000,,,,
542075177023,MARLINTON TOWN,WV,54,5773000,,,,
542077136413,MASONTOWN TOWN,WV,54,10194000,,,,
542077177025,KINGWOOD CITY,WV,54,16763000,,,,
542079177029,WINFIELD TOWN,WV,54,9435000,,,,
542081177031,BECKLEY CITY,WV,54,26331000,,,,
542083205636,ELKINS CITY,WV,54,37207000,,,,
542085177037,HARRISVILLE TOWN,WV,54,5053000,,,,
542087114938,SPENCER CITY,WV,54,2818000,,,,
542089177039,HINTON CITY,WV,54,1578000,,,,
542091136419,GRAFTON CITY,WV,54,3635000,,,,
542097209764,BUCKHANNON CITY,WV,54,5193000,,,,
542099177043,CEREDO CITY,WV,54,2089000,,,,
542099177044,WAYNE TOWN,WV,54,3661000,,,,
542099194206,KENOVA CITY,WV,54,11834000,,,,
542103177047,PADEN CITY CITY,WV,54,5192000,,,,
542103209765,NEW MARTINSVILLE CITY,WV,54,4155000,,,,
542105212142,ELIZABETH TOWN,WV,54,6766000,,,,
542107177048,PARKERSBURG CITY,WV,54,27504000,,,,
542107177049,WILLIAMSTOWN CITY,WV,54,1035000,,,,
542107209766,VIENNA CITY,WV,54,2374000,,,,
542109114945,MULLENS CITY,WV,54,451000,,,,
542109191815,OCEANA TOWN,WV,54,10492000,,,,
551001136500,ADAMS COUNTY,WI,55,5325000,,,,
551007115021,BAYFIELD COUNTY,WI,55,4610000,,,,
551009136501,BROWN COUNTY,WI,55,57910000,,,,
551011177053,BUFFALO COUNTY,WI,55,4790000,,,,
551017184231,CHIPPEWA COUNTY,WI,55,10040000,,,,
551019177054,CLARK COUNTY,WI,55,5340000,,,,
551021177055,COLUMBIA COUNTY,WI,55,44881000,,,,
551025177056,DANE COUNTY,WI,55,510960000,,,,
551027177057,DODGE COUNTY,WI,55,8130000,,,,
551031177058,DOUGLAS COUNTY,WI,55,27888000,,,,
551033177059,DUNN COUNTY,WI,55,32655000,,,,
551039177061,FOND DU LAC COUNTY,WI,55,61395000,,,,
551045194208,GREEN COUNTY,WI,55,32940000,,,,
551055177064,JEFFERSON COUNTY,WI,55,52270000,,,,
551059136506,KENOSHA COUNTY,WI,55,158995000,,,,
551063177066,LA CROSSE COUNTY,WI,55,70684000,,,,
551065177067,LAFAYETTE COUNTY,WI,55,3068000,,,,
551067191829,LANGLADE COUNTY,WI,55,3040000,,,,
551069177068,LINCOLN COUNTY,WI,55,14050000,,,,
551071177069,MANITOWOC COUNTY,WI,55,22770000,,,,
551073205643,MARATHON COUNTY,WI,55,112040000,,,,
551079136508,MILWAUKEE COUNTY,WI,55,552212000,,,,
551081184232,MONROE COUNTY,WI,55,36865000,,,,
551083184233,OCONTO COUNTY,WI,55,16225000,,,,
551087205644,OUTAGAMIE COUNTY,WI,55,56131000,,,,
551089136509,OZAUKEE COUNTY,WI,55,23595000,,,,
551093136510,PIERCE COUNTY,WI,55,19195000,,,,
551095115032,POLK COUNTY,WI,55,13119000,,,,
551097136511,PORTAGE COUNTY,WI,55,6675000,,,,
551099177071,PRICE COUNTY,WI,55,3240000,,,,
551101184234,RACINE COUNTY,WI,55,162520000,,,,
551103209767,RICHLAND COUNTY,WI,55,22915000,,,,
551105177072,ROCK COUNTY,WI,55,56270000,,,,
551107209768,RUSK COUNTY,WI,55,11495000,,,,
551109191830,ST CROIX COUNTY,WI,55,210094000,,,,
551111177073,SAUK COUNTY,WI,55,50085000,,,,
551117177074,SHEBOYGAN COUNTY,WI,55,24725000,,,,
551129177076,WASHBURN COUNTY,WI,55,12023000,,,,
551131177077,WASHINGTON COUNTY,WI,55,19395000,,,,
551133136514,WAUKESHA COUNTY,WI,55,81944000,,,,
551139177079,WINNEBAGO COUNTY,WI,55,28955000,,,,
551141184235,WOOD COUNTY,WI,55,88738000,,,,
552005177086,RICE LAKE CITY,WI,55,17816000,,,,
552007194211,WASHBURN CITY,WI,55,15271000,,,,
552009177089,DE PERE CITY,WI,55,47900000,,,,
552009177090,GREEN BAY CITY,WI,55,292756000,,,,
552009177091,ALLOUEZ VILLAGE,WI,55,37004000,,,,
552009184071,ASHWAUBENON VILLAGE,WI,55,179977000,,,,
552009209770,HOWARD VILLAGE,WI,55,100013000,,,,
552009213621,BELLEVUE VILLAGE,WI,55,35828000,,,,
552009214807,HOBART VILLAGE,WI,55,42030000,,,,
552011194212,FOUNTAIN CITY CITY,WI,55,5792000,,,,
552015177095,CHILTON CITY,WI,55,18153000,,,,
552017209773,CHIPPEWA FALLS CITY,WI,55,46802000,,,,
552019177100,CURTISS VILLAGE,WI,55,7231000,,,,
552021211239,WISCONSIN DELLS CITY,WI,55,36207000,,,,
552023191832,LYNXVILLE VILLAGE,WI,55,17000,,,,
552025136527,BLUE MOUNDS VILLAGE,WI,55,1977000,,,,
552025177120,MCFARLAND VILLAGE,WI,55,52030000,,,,
552025177123,SUN PRAIRIE CITY,WI,55,169004000,,,,
552025184090,FITCHBURG CITY,WI,55,62335000,,,,
552025205650,MIDDLETON CITY,WI,55,37680000,,,,
552025209777,MADISON CITY,WI,55,1126105000,,,,
552025209779,STOUGHTON CITY,WI,55,57481000,,,,
552025209780,VERONA CITY,WI,55,38128000,,,,
552027136531,REESEVILLE VILLAGE,WI,55,4433000,,,,
552027194217,WAUPUN CITY,WI,55,77466000,,,,
552031209785,SUPERIOR CITY,WI,55,48424000,,,,
552033211896,COLFAX VILLAGE,WI,55,3362000,,,,
552035177137,EAU CLAIRE CITY,WI,55,264325000,,,,
552039177138,BRANDON VILLAGE,WI,55,2800000,,,,
552039177141,FOND DU LAC CITY,WI,55,163374000,,,,
